iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,08/03/2021,98133,23,23.714,4813,0,0.286,68.822,0.016,0.017,3.375,0,0,1.05,,,,,,,,,,,,,14769984,10.358,0,622838.2,tests performed,,,,,,890000,,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/03/2021,98147,14,23.714,4814,1,0.286,68.832,0.01,0.017,3.376,0.001,0,1.08,,,,,,,,,,,,,14769984,10.358,0,622838.2,tests performed,,,,,,890000,,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/03/2021,98174,27,23.857,4816,2,0.571,68.851,0.019,0.017,3.378,0.001,0,1.12,,,,,,,,,,,,,14769984,10.358,0,619104.8,tests performed,,,,,,890000,,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/03/2021,98192,18,23.429,4816,0,0.571,68.864,0.013,0.016,3.378,0,0,1.16,,,,,,,,,,,,,14769984,10.358,0,630414.6,tests performed,,,,,,890000,,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/03/2021,98206,14,22.571,4816,0,0.571,68.874,0.01,0.016,3.378,0,0,1.2,,,,,,,,,,,,,14769984,10.358,0,654378.8,tests performed,,,,,,890000,,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/03/2021,98233,27,21.143,4816,0,0.429,68.893,0.019,0.015,3.378,0,0,1.16,,,,,,,,,,,,,14769984,10.358,0,698575.6,tests performed,,,,,,890000,,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/03/2021,98248,15,19.714,4816,0,0.429,68.903,0.011,0.014,3.378,0,0,1.07,,,,,,,,,,,,,14769984,10.358,0,749212.9,tests performed,64980000,,,,,890000,4.56,,,,624,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/03/2021,98269,21,19.429,4816,0,0.429,68.918,0.015,0.014,3.378,0,0,1,,,,,,,,,,,,,14769984,10.358,0,760203,tests performed,,,,,,1000381,,,,,702,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/03/2021,98278,9,18.714,4816,0,0.286,68.924,0.006,0.013,3.378,0,0,0.92,,,,,,,,,,,,,14769984,10.358,0,789247.8,tests performed,,,,,,1110762,,,,,779,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/03/2021,98298,20,17.714,4816,0,0,68.938,0.014,0.012,3.378,0,0,0.86,,,,,,,,,,,,,14769984,10.358,0,833802.9,tests performed,,,,,,1221143,,,,,856,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/03/2021,98315,17,17.571,4816,0,0,68.95,0.012,0.012,3.378,0,0,0.81,,,,,,,,,,,,,14769984,10.358,0,840588.7,tests performed,,,,,,1331524,,,,,934,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/03/2021,98324,9,16.857,4816,0,0,68.956,0.006,0.012,3.378,0,0,0.77,,,,,,,,,,,,,14769984,10.358,0,876192.9,tests performed,,,,,,1441905,,,,,1011,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/03/2021,98343,19,15.714,4816,0,0,68.97,0.013,0.011,3.378,0,0,0.79,,,,,,,,,,,,,14769984,10.358,0,939925.2,tests performed,74956000,,,,,1552286,5.26,,,,1089,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/03/2021,98354,11,15.143,4816,0,0,68.977,0.008,0.011,3.378,0,0,0.83,,,,,,,,,,,,,14769984,10.358,0,975367.1,tests performed,,,,,,1818500,,,,,1275,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/03/2021,98370,16,14.429,4817,1,0.143,68.989,0.011,0.01,3.378,0.001,0,0.89,,,,,,,,,,,,,14769984,10.358,0,1023631.9,tests performed,80463000,,,,,1974333,5.64,,,,1385,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/03/2021,98393,23,16.429,4817,0,0.143,69.005,0.016,0.012,3.378,0,0,0.95,,,,,,,,,,,,,14769984,10.358,0,899019.1,tests performed,82846000,,,,2383000,2077238,5.81,,,,1457,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,24/03/2021,98411,18,16.143,4817,0,0.143,69.017,0.013,0.011,3.378,0,0,0.98,,,,,,,,,,,,,14769984,10.358,0,914946.7,tests performed,85859700,,,,3013700,2270243,6.02,,,,1592,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,25/03/2021,98430,19,16.429,4817,0,0.143,69.031,0.013,0.012,3.378,0,0,1,,,,,,,,,,,,,14769984,10.358,0,899019.1,tests performed,91346000,,,,5486300,2816476,6.41,,,,1975,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,26/03/2021,98473,43,21.286,4817,0,0.143,69.061,0.03,0.015,3.378,0,0,1.04,,,,,,,,,,,,,14769984,10.358,0,693882.6,tests performed,97470000,,,,6124000,3453810,6.84,,,,2422,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,27/03/2021,98508,35,23.571,4817,0,0.143,69.085,0.025,0.017,3.378,0,0,1.03,,,,,,,,,,,,,14769984,10.358,0,626616.8,tests performed,102417000,,,,4947000,3923000,7.18,,,,2751,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,28/03/2021,98535,27,25.857,4817,0,0.143,69.104,0.019,0.018,3.378,0,0,1.02,,,,,,,,,,,,,14769984,10.358,0,571218,tests performed,106613000,,,,4196000,4129071,7.48,,,,2896,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,29/03/2021,98558,23,26.857,4817,0,0,69.12,0.016,0.019,3.378,0,0,1.03,,,,,,,,,,,,,14769984,10.358,0,549949.1,tests performed,110962000,,,,4349000,4357000,7.78,,,,3056,,,44.44,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,30/03/2021,98572,14,25.571,4817,0,0,69.13,0.01,0.018,3.378,0,0,1.06,,,,,,,,,,,,,14769984,10.358,0,577606.8,tests performed,114690000,,,,3728000,4549143,8.04,,,,3190,,,44.44,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,31/03/2021,98594,22,26.143,4818,1,0.143,69.146,0.015,0.018,3.379,0.001,0,1.13,,,,,,,,,,,,,14769984,10.358,0,564969,tests performed,119821000,,,,5131000,4851614,8.4,,,,3403,,,50,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,01/04/2021,98641,47,30.143,4818,0,0.143,69.179,0.033,0.021,3.379,0,0,1.2,,,,,,,,,,,,,14769984,10.358,0,489997.1,tests performed,126616000,,,,6795000,5038571,8.88,,,,3534,,,50,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,02/04/2021,98688,47,30.714,4818,0,0.143,69.212,0.033,0.022,3.379,0,0,1.2,,,,,,,,,,,,,14769984,10.358,0,480887.7,tests performed,133801000,,,,7185000,5190143,9.38,,,,3640,,,50,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,03/04/2021,98724,36,30.857,4818,0,0.143,69.237,0.025,0.022,3.379,0,0,1.16,,,,,,,,,,,,,14769984,10.358,0,478659.1,tests performed,136677000,,,,2876000,4894286,9.59,,,,3432,,,50,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,04/04/2021,98771,47,33.714,4818,0,0.143,69.27,0.033,0.024,3.379,0,0,1.13,,,,,,,,,,,,,14769984,10.358,0,438096.5,tests performed,139970000,,,,3293000,4765286,9.82,,,,3342,,,50,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,05/04/2021,98810,39,36,4818,0,0.143,69.297,0.027,0.025,3.379,0,0,1.09,,,,,,,,,,,,,14769984,10.358,0,410277.3,tests performed,142802000,,,,2832000,4548571,10.01,,,,3190,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,06/04/2021,98826,16,36.286,4818,0,0.143,69.308,0.011,0.025,3.379,0,0,1.02,,,,,,,,,,,,,14769984,10.358,0,407043.6,tests performed,145392000,,,,2590000,4386000,10.2,,,,3076,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,07/04/2021,98854,28,37.143,4818,0,0,69.328,0.02,0.026,3.379,0,0,0.99,,,,,,,,,,,,,14769984,10.358,0,397651.9,tests performed,149071000,,,,3679000,4178571,10.45,,,,2931,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,08/04/2021,98876,22,33.571,4819,1,0.143,69.343,0.015,0.024,3.38,0.001,0,0.95,,,,,,,,,,,,,14769984,10.358,0,439962.6,tests performed,155150000,,,,6079000,4076286,10.88,,,,2859,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/04/2021,98901,25,30.429,4819,0,0.143,69.361,0.018,0.021,3.38,0,0,0.93,,,,,,,,,,,,,14769984,10.358,0,485391.7,tests performed,161121000,,,,5971000,3902857,11.3,,,,2737,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/04/2021,98919,18,27.857,4819,0,0.143,69.374,0.013,0.02,3.38,0,0,0.94,,,,,,,,,,,,,14769984,10.358,0,530207.3,tests performed,164471000,,,,3350000,3970571,11.53,,,,2785,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/04/2021,98957,38,26.571,4819,0,0.143,69.4,0.027,0.019,3.38,0,0,0.98,,,,,,,,,,,,,14769984,10.358,0,555868.6,tests performed,167343000,,,,2872000,3910429,11.74,,,,2742,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/04/2021,98976,19,23.714,4819,0,0.143,69.414,0.013,0.017,3.38,0,0,0.99,,,,,,,,,,,,,14769984,10.358,0,622838.2,tests performed,171928000,,,,4585000,4160857,12.06,,,,2918,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/04/2021,99002,26,25.143,4819,0,0.143,69.432,0.018,0.018,3.38,0,0,1.01,,,,,,,,,,,,,14769984,10.358,0,587439.2,tests performed,175623000,,,,3695000,4318714,12.32,,,,3029,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/04/2021,99022,20,24,4819,0,0.143,69.446,0.014,0.017,3.38,0,0,1.02,,,,,,,,,,,,,14769984,10.358,0,615416,tests performed,179216000,,,,3593000,4306429,12.57,,,,3020,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/04/2021,99048,26,24.571,4819,0,0,69.464,0.018,0.017,3.38,0,0,1.04,,,,,,,,,,,,,14769984,10.358,0,601114.5,tests performed,183536000,,,,4320000,4055143,12.87,,,,2844,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,16/04/2021,99094,46,27.571,4819,0,0,69.496,0.032,0.019,3.38,0,0,1.08,,,,,,,,,,,,,14769984,10.358,0,535707.2,tests performed,187368000,,,,3832000,3749571,13.14,,,,2630,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,17/04/2021,99127,33,29.714,4820,1,0.143,69.52,0.023,0.021,3.38,0.001,0,1.08,,,,,,,,,,,,,14769984,10.358,0,497071.5,tests performed,189809000,,,,2441000,3619714,13.31,,,,2539,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,18/04/2021,99149,22,27.429,4820,0,0.143,69.535,0.015,0.019,3.38,0,0,1.05,,,,,,,,,,,,,14769984,10.358,0,538480.6,tests performed,192127000,,,,2318000,3540571,13.47,,,,2483,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,19/04/2021,99172,23,28,4821,1,0.286,69.551,0.016,0.02,3.381,0.001,0,0.99,,,,,,,,,,,,,14769984,10.358,0,527499.4,tests performed,195022000,,,,2895000,3299143,13.68,,,,2314,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,20/04/2021,99200,28,28.286,4821,0,0.286,69.571,0.02,0.02,3.381,0,0,0.96,,,,,,,,,,,,,14769984,10.358,0,522165.9,tests performed,198965000,,,,3943000,3334571,13.95,,,,2339,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,21/04/2021,99213,13,27.286,4821,0,0.286,69.58,0.009,0.019,3.381,0,0,0.93,,,,,,,,,,,,,14769984,10.358,0,541302.6,tests performed,204191000,,,,5226000,3567857,14.32,,,,2502,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,22/04/2021,99247,34,28.429,4821,0,0.286,69.604,0.024,0.02,3.381,0,0,0.93,,,,,,,,,,,,,14769984,10.358,0,519539.3,tests performed,211223000,,,,7032000,3955286,14.81,,,,2774,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,23/04/2021,99277,30,26.143,4821,0,0.286,69.625,0.021,0.018,3.381,0,0,0.9,,,,,,,,,,,,,14769984,10.358,0,564969,tests performed,216084000,,,,4861000,4102286,15.15,,,,2877,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,24/04/2021,99300,23,24.714,4821,0,0.143,69.641,0.016,0.017,3.381,0,0,0.89,,,,,,,,,,,,,14769984,10.358,0,597636.3,tests performed,220309000,,,,4225000,4357143,15.45,,,,3056,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,25/04/2021,99325,25,25.143,4821,0,0.143,69.658,0.018,0.018,3.381,0,0,0.9,,,,,,,,,,,,,14769984,10.358,0,587439.2,tests performed,224901000,,,,4592000,4682000,15.77,,,,3284,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,26/04/2021,99353,28,25.857,4821,0,0,69.678,0.02,0.018,3.381,0,0,0.92,,,,,,,,,,,,,14769984,10.358,0,571218,tests performed,229489000,,,,4588000,4923857,16.09,,,,3453,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,27/04/2021,99375,22,25,4821,0,0,69.693,0.015,0.018,3.381,0,0,0.95,,,,,,,,,,,,,14769984,10.358,0,590799.4,tests performed,235976000,,,,6487000,5287286,16.55,,,,3708,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,28/04/2021,99407,32,27.714,4821,0,0,69.716,0.022,0.019,3.381,0,0,0.98,,,,,,,,,,,,,14769984,10.358,0,532943.1,tests performed,243905000,,,,7929000,5673429,17.11,,,,3979,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,29/04/2021,99433,26,26.571,4821,0,0,69.734,0.018,0.019,3.381,0,0,0.97,,,,,,,,,,,,,14769984,10.358,0,555868.6,tests performed,253463000,,,,9558000,6034286,17.78,,,,4232,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,30/04/2021,99467,34,27.143,4821,0,0,69.758,0.024,0.019,3.381,0,0,0.93,,,,,,,,,,,,,14769984,10.358,0,544154.4,tests performed,265064000,,,,11601000,6997143,18.59,,,,4907,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,01/05/2021,99494,27,27.714,4821,0,0,69.777,0.019,0.019,3.381,0,0,0.91,,,,,,,,,,,,,14769984,10.358,0,532943.1,tests performed,270406000,,,,5342000,7156714,18.96,,,,5019,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,02/05/2021,99521,27,28,4821,0,0,69.796,0.019,0.02,3.381,0,0,0.88,,,,,,,,,,,,,14769984,10.358,0,527499.4,tests performed,275338000,,,,4932000,7205286,19.31,,,,5053,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,03/05/2021,99550,29,28.143,4821,0,0,69.816,0.02,0.02,3.381,0,0,0.86,,,,,,,,,,,,,14769984,10.358,0,524819.1,tests performed,279905000,,,,4567000,7202286,19.63,,,,5051,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,04/05/2021,99572,22,28.143,4821,0,0,69.832,0.015,0.02,3.381,0,0,0.85,,,,,,,,,,,,,14769984,10.358,0,524819.1,tests performed,284595000,,,,4690000,6945571,19.96,,,,4871,,,67.13,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,05/05/2021,99586,14,25.571,4821,0,0,69.841,0.01,0.018,3.381,0,0,0.84,,,,,,,,,,,,,14769984,10.358,0,577606.8,tests performed,289627000,,,,5032000,6531714,20.31,,,,4581,,,67.13,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,06/05/2021,99604,18,24.429,4821,0,0,69.854,0.013,0.017,3.381,0,0,0.83,,,,,,,,,,,,,14769984,10.358,0,604608.6,tests performed,297734000,,,,8107000,6324429,20.88,,,,4435,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,07/05/2021,99628,24,23,4821,0,0,69.871,0.017,0.016,3.381,0,0,0.85,,,,,,,,,,,,,14769984,10.358,0,642173.2,tests performed,308226000,,,,10492000,6166000,21.62,,,,4324,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,08/05/2021,99646,18,21.714,4821,0,0,69.884,0.013,0.015,3.381,0,0,0.88,,,,,,,,,,,,,14769984,10.358,0,680205.6,tests performed,317586000,,,,9360000,6740000,22.27,,,,4727,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,09/05/2021,99666,20,20.714,4821,0,0,69.898,0.014,0.015,3.381,0,0,0.93,,,,,,,,,,,,,14769984,10.358,0,713043.5,tests performed,324307000,,,,6721000,6995571,22.74,,,,4906,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,10/05/2021,99698,32,21.143,4821,0,0,69.92,0.022,0.015,3.381,0,0,1,,,,,,,,,,,,,14769984,10.358,0,698575.6,tests performed,332964000,,,,8657000,7579857,23.35,,,,5316,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,11/05/2021,99735,37,23.286,4821,0,0,69.946,0.026,0.016,3.381,0,0,1.04,,,,,,,,,,,,,14769984,10.358,0,634286,tests performed,342697000,,,,9733000,8300286,24.03,,,,5821,,,63.43,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,12/05/2021,99751,16,23.571,4821,0,0,69.957,0.011,0.017,3.381,0,0,1.04,,,,,,,,,,,,,14769984,10.358,0,626616.8,tests performed,354272000,,,,11575000,9235000,24.85,,,,6477,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,13/05/2021,99771,20,23.857,4821,0,0,69.971,0.014,0.017,3.381,0,0,1.06,,,,,,,,,,,,,14769984,10.358,0,619104.8,tests performed,366910000,,,,12638000,9882286,25.73,,,,6931,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,14/05/2021,99807,36,25.571,4821,0,0,69.996,0.025,0.018,3.381,0,0,1.11,,,,,,,,,,,,,14769984,10.358,0,577606.8,tests performed,380633000,,,,13723000,10343857,26.69,,,,7254,,,67.13,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
CHN,Asia,China,15/05/2021,99850,43,29.143,4821,0,0,70.027,0.03,0.02,3.381,0,0,1.16,,,,,,,,,,,,,14769984,10.358,0,506810.7,tests performed,392987000,,,,12354000,10771571,27.56,,,,7554,,,67.13,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360,,,,
